path,split,class_name,label,source_date,source_group,object_group,sha256
anomalies/objects_parts/2025-09-24_15-04-12_L0102_1_tile_2688_960.png,calibration,anomalies,1,2025-09-24_15-04-12,anomaly:2025-09-24_15-04-12_L0102_1,anomaly:2025-09-24_15-04-12_L0102_1,862f59ae3659d8df08520ddae4b0236bcf48c4c71220b1962bf230407c1da8c4
training/2025-02-07_test/objects_parts/178_obj16_centered.png,calibration,good,0,2025-02-07_test,normal:2025-02-07_test:178,normal:2025-02-07_test:178_obj16,920e6a352ff54d1493bba836e3abf114c39e5a7c155aabf59a00ce3160f0170f
training/2025-02-07_test/objects_parts/178_obj19_centered.png,calibration,good,0,2025-02-07_test,normal:2025-02-07_test:178,normal:2025-02-07_test:178_obj19,4504bfb6e2a8385587700820dec9d16cf1ad063985c200fcc46c51c7f9978e54
training/2025-02-07_test/objects_parts/178_obj32_centered.png,calibration,good,0,2025-02-07_test,normal:2025-02-07_test:178,normal:2025-02-07_test:178_obj32,7496ad5438ed653b4331d08ea4f77e989ef28d90ba75dd649bee982e63a6a2f4
training/2025-02-07_test/objects_parts/178_obj38_centered.png,calibration,good,0,2025-02-07_test,normal:2025-02-07_test:178,normal:2025-02-07_test:178_obj38,3ca5f326de90d1c48b9f91b0948e1b90b1fc1897bae238ebd2499eac9f7a6e25
training/2025-02-07_test/objects_parts/178_obj40_centered.png,calibration,good,0,2025-02-07_test,normal:2025-02-07_test:178,normal:2025-02-07_test:178_obj40,0da90921c9b6be778f2284d4919c2fd3cca74362886dd320f345e1602b546b28
training/2025-02-07_test/objects_parts/178_obj59_centered.png,calibration,good,0,2025-02-07_test,normal:2025-02-07_test:178,normal:2025-02-07_test:178_obj59,186cb762638895ce9bf3728cdc91f4b1e845ef1376f656d8384507aba50282e6
training/2025-02-07_test/objects_parts/178_obj7_centered.png,calibration,good,0,2025-02-07_test,normal:2025-02-07_test:178,normal:2025-02-07_test:178_obj7,0e288e9413dab2d1df3d26e32ae2ce2cbc9f253cb906bd2a7fdb7c4ff616f845
training/2025-02-07_test/objects_parts/178_obj8_centered.png,calibration,good,0,2025-02-07_test,normal:2025-02-07_test:178,normal:2025-02-07_test:178_obj8,6bf11e31dbce63d8a63d65b6bb26fcd89d578491e46215df5ae6567c5c2995d9
training/2025-06-25_test/objects_parts/142_obj11_tile_3239_1714.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:142,normal:2025-06-25_test:142_obj11,628bd26b965eb41608c232a7fc3d35858347c2fd648e4738a492167891b8a39f
training/2025-06-25_test/objects_parts/142_obj13_tile_1962_881.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:142,normal:2025-06-25_test:142_obj13,85838de2528bdd772962dfc7a658ea6c003f9c1671cd34d3f14415aa5ddd15ba
training/2025-06-25_test/objects_parts/142_obj15_tile_2794_1073.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:142,normal:2025-06-25_test:142_obj15,8a61beb66c25c87230c952cc9cb127e32e585cb3d29eccaf116cf83a15b3d3c7
training/2025-06-25_test/objects_parts/142_obj17_tile_3238_1074.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:142,normal:2025-06-25_test:142_obj17,242fc3ebda51120845f7a6427fc6f8fc5d2bdd57464dc04affd8f98e66a3d7df
training/2025-06-25_test/objects_parts/142_obj1_tile_2160_2355.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:142,normal:2025-06-25_test:142_obj1,2a8a28f9ec7b3366d8f7731c6a5840fbfa54e7ab94d17535d75b61e1b58905d5
training/2025-06-25_test/objects_parts/142_obj5_tile_3430_2163.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:142,normal:2025-06-25_test:142_obj5,34ea4825520972129f8faba1c8ca309507e777bbd64a151c0edc496ae8752dfc
training/2025-06-25_test/objects_parts/142_obj7_tile_1770_1714.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:142,normal:2025-06-25_test:142_obj7,05ce861c6ca1f3bbba18cce921b74f2a50fb748fdee0f181d9248b674df3c9d4
training/2025-06-25_test/objects_parts/142_obj9_tile_2602_1522.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:142,normal:2025-06-25_test:142_obj9,128d5626c7549c106652542b70362b74c2577d29f8e2a9eb1b212af0ff4bb17c
training/2025-06-25_test/objects_parts/231_obj10_tile_2789_1522.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:231,normal:2025-06-25_test:231_obj10,43aea83cefb58b7810f46246304c806b59b3aa23312117c5789010ad3b94240b
training/2025-06-25_test/objects_parts/231_obj12_tile_3428_1521.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:231,normal:2025-06-25_test:231_obj12,17c1c4c6463b648d444d9059ad03d4d7b6926c2c4fdc761731a459512d7990c7
training/2025-06-25_test/objects_parts/231_obj14_tile_2149_880.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:231,normal:2025-06-25_test:231_obj14,79e0b12d524220e1f5423b7de9c8c199c06c0636ebe93cac11199790ff0fb4be
training/2025-06-25_test/objects_parts/231_obj16_tile_2788_880.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:231,normal:2025-06-25_test:231_obj16,0ee1c56b9b38a4021d5aa32e7f5693edea86833987d48a709c607b8efb52d5f2
training/2025-06-25_test/objects_parts/231_obj2_tile_2154_2357.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:231,normal:2025-06-25_test:231_obj2,ee5f79ef024555463b31c4b805d6b7b77e687099a49692f44cc63a93d02d1632
training/2025-06-25_test/objects_parts/231_obj4_tile_2788_2356.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:231,normal:2025-06-25_test:231_obj4,c8c597cca80654e80f46c238a6bdab4bd37623c7be373b716f8b01f1afe8eed7
training/2025-06-25_test/objects_parts/231_obj6_tile_3043_2164.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:231,normal:2025-06-25_test:231_obj6,7b013326b26ca47f97985eedc1169cbccc440f00e3553daa1c4e8b669eb52ed8
training/2025-06-25_test/objects_parts/231_obj8_tile_2149_1906.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:231,normal:2025-06-25_test:231_obj8,baea58dd8f95a39c219b75b8a1e476733931bf438b3d1bda87ccbd714a69e035
training/2025-06-25_test/objects_parts/33_obj11_tile_3066_1705.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:33,normal:2025-06-25_test:33_obj11,613ac33b4ce7e1166179575afe8e484b777568a95794772581794579747fa8e2
training/2025-06-25_test/objects_parts/33_obj13_tile_1786_873.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:33,normal:2025-06-25_test:33_obj13,eec6f7790df25182ebdfa86993a4c7b9ebe68041c3610bcd017e069e7a486813
training/2025-06-25_test/objects_parts/33_obj15_tile_2426_872.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:33,normal:2025-06-25_test:33_obj15,f843fa43b8e372b01d1de823df960f1276d07ace1a394752cc355db0a8d6d887
training/2025-06-25_test/objects_parts/33_obj17_tile_3450_1063.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:33,normal:2025-06-25_test:33_obj17,088cf93a364a98881ea197d1382966cbd9a112424b986aa5ee8dbbe1e221bd21
training/2025-06-25_test/objects_parts/33_obj1_tile_2177_2539.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:33,normal:2025-06-25_test:33_obj1,40e84c33ae706c6c6582c5fdb19bded971d8d45e376aeaa98decee658b19ebc6
training/2025-06-25_test/objects_parts/33_obj3_tile_2810_2539.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:33,normal:2025-06-25_test:33_obj3,088ff3b5a31414dbde5a16c230d2a3e3b27b635d8db31265346deb05e8e982d4
training/2025-06-25_test/objects_parts/33_obj7_tile_2170_1514.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:33,normal:2025-06-25_test:33_obj7,332f63c3c22f91d295a53aa15c5194633d69772e9ec2127f0cb2768e39721236
training/2025-06-25_test/objects_parts/33_obj9_tile_2426_1706.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:33,normal:2025-06-25_test:33_obj9,6905b04e183f971a4551728eeb7cc1ce480d118e57ae59f04fb0cb0d90b384f1
training/2025-06-25_test/objects_parts/86_obj11_tile_3065_1896.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:86,normal:2025-06-25_test:86_obj11,676e22d9646c79607111320b686dcd24ddce7657063939d7043a8423442f972b
training/2025-06-25_test/objects_parts/86_obj13_tile_1978_1256.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:86,normal:2025-06-25_test:86_obj13,9c1191578116177ad5cd466e928fc048f3324c038a526027ac4a2978edf9232a
training/2025-06-25_test/objects_parts/86_obj15_tile_2810_1064.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:86,normal:2025-06-25_test:86_obj15,4e7a8fd4e761cd320c08580d02a141ca0b9cd3bad504d39267682d79caa7092d
training/2025-06-25_test/objects_parts/86_obj17_tile_3066_1063.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:86,normal:2025-06-25_test:86_obj17,c59d416f82d1e18bd5dbd05afcab7529ba1fd7ff0ca36c8ddd2f75bb3b0827f7
training/2025-06-25_test/objects_parts/86_obj1_tile_2177_2539.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:86,normal:2025-06-25_test:86_obj1,44e20360c27216d3a75183277a73a3bba9ac4cb997a670d9f3e3704cc76e0ffc
training/2025-06-25_test/objects_parts/86_obj5_tile_3065_2539.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:86,normal:2025-06-25_test:86_obj5,c8058d1a23e9257dc6cd6c63c571f88a9995280f377ffc9a9e58ff3b02b03087
training/2025-06-25_test/objects_parts/86_obj7_tile_2170_1898.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:86,normal:2025-06-25_test:86_obj7,4317ca80836f1c8cd83857eb7e807f5c88015d61de18b38081954e6d776cf532
training/2025-06-25_test/objects_parts/86_obj9_tile_2810_1513.png,calibration,good,0,2025-06-25_test,normal:2025-06-25_test:86,normal:2025-06-25_test:86_obj9,d1f65b7099aa14d7b06ec10960d08969ae1f588452f91498f9d708def66a3f69
training/2024-12-16/objects_parts/77_obj2_tile_1863_1241.png,normal_val_loss,good,0,2024-12-16,normal:2024-12-16:77,normal:2024-12-16:77_obj2,e649f78dc4f50de93c2f81559879c664b5c508b95b03a4603694037e38b3fc32
training/2024-12-16/objects_parts/77_obj2_tile_2055_1049.png,normal_val_loss,good,0,2024-12-16,normal:2024-12-16:77,normal:2024-12-16:77_obj2,0a81aca4a5bd8f44442ac73903d8bd8628f1adfb05124b8d59f354de158454d9
training/2024-12-16/objects_parts/77_obj3_tile_2715_2441.png,normal_val_loss,good,0,2024-12-16,normal:2024-12-16:77,normal:2024-12-16:77_obj3,627b3ed1583f86e10b6f800d24c9d8c10379cc123f57bf05938cf9e132ef9b11
training/2024-12-16/objects_parts/77_obj3_tile_2907_2441.png,normal_val_loss,good,0,2024-12-16,normal:2024-12-16:77,normal:2024-12-16:77_obj3,ba456a90f451e5d79fc0c3bfdf8484d41ad009a171894c06225ff6ee5172b3ac
training/2024-12-16/objects_parts/77_obj6_tile_3035_1130.png,normal_val_loss,good,0,2024-12-16,normal:2024-12-16:77,normal:2024-12-16:77_obj6,7d9be21c6911a165d8d24d4602d67d6554bd44a425c73b63e8c911785365890d
training/2024-12-16/objects_parts/77_obj6_tile_3035_938.png,normal_val_loss,good,0,2024-12-16,normal:2024-12-16:77,normal:2024-12-16:77_obj6,428516b56db79e5ad028952231d87e3adf4da49734eeabfe778a278b99980074
training/2025-01-15/objects_parts/208_obj10_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj10,0ab4798dab3c703c8566299a7b53537e3a7d82491058677394458ecb199b1263
training/2025-01-15/objects_parts/208_obj11_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj11,27f56280dba130706e62655574dc6709bb7923a777ef143375709d143c1c7062
training/2025-01-15/objects_parts/208_obj12_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj12,ea2ba14a79e4c0c9eeed05753b0f82d7873b05a2f36d9d7fd7748dbbb95f268c
training/2025-01-15/objects_parts/208_obj13_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj13,3017ad76a28f498b5895b407a786441cfac9208b755654e78c60bd746526a6e0
training/2025-01-15/objects_parts/208_obj14_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj14,5a309f840bd88fb57628ef5c07ca0706340e6582bf879d0906075bfd1db3b2b7
training/2025-01-15/objects_parts/208_obj15_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj15,0d42a62d3e9f8b3f73c88c99fc9b8f75ddb097c22a4fcedf7ceb0db8674ce0e5
training/2025-01-15/objects_parts/208_obj16_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj16,3d0f1553c4a087c60ea9efaa0dae047612a53c64219d2ba1b0ab198e352ddd35
training/2025-01-15/objects_parts/208_obj18_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj18,50a2b744a8854d42b57c0af1586cf40b25b57ae941f39abcedc2012060f4a7a7
training/2025-01-15/objects_parts/208_obj19_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj19,95f4876d9118ca6b173bdb0eb3f888672868b9fdd7864639306cbfb161919390
training/2025-01-15/objects_parts/208_obj20_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj20,f18fd29920d405d85767907b40d3a233b9fbb83d56ecd9ee39519d809de52f42
training/2025-01-15/objects_parts/208_obj21_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj21,d71eaa00f7122e3fc5ccbc200a4d25fd3d6dcc4d8c2764ca2a70edeac29d341b
training/2025-01-15/objects_parts/208_obj26_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj26,044488e7f01fd2aa16ccf6dcfbe3d62d36e96f2e94a6ad380e9bb85f4f93db8f
training/2025-01-15/objects_parts/208_obj2_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj2,80c24cb20b8ccf712a6b33e8fae8d3d418bcd7585b6ece4e165ef36e1cebecdc
training/2025-01-15/objects_parts/208_obj30_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj30,a81c06957834bfdc1715d17437dfd2b09268723d3e41ed5a9c9f3a3da9ce45f4
training/2025-01-15/objects_parts/208_obj31_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj31,6dd68286ceb6de7549248a1ad82f5ae2d2a05171cb58c59a7f8d2c78a9c1dcb1
training/2025-01-15/objects_parts/208_obj3_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj3,721c3dd955813faaa7d69337def6b96ebebe46cdd7563f1992a86e396013612a
training/2025-01-15/objects_parts/208_obj4_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj4,35e30e4ba67bd9af8c1a92ad0a689f8fc1adf824b530a6114d2df9d18e413813
training/2025-01-15/objects_parts/208_obj5_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj5,de4a3550a15cc9fe0a7cf138eeb23d24e81d6e64e3923858e510bde1bb605d17
training/2025-01-15/objects_parts/208_obj6_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj6,3efd4e912387567288c99fc0e70d3d98e88a355a98ee4cd5858af88d6c466db6
training/2025-01-15/objects_parts/208_obj7_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj7,3109d7c9159eeb21fee40cdddd4baaa06c3ee41efac9cd2946fd100440d5e064
training/2025-01-15/objects_parts/208_obj8_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj8,967f632c85068a7fff327b53af26b5c00a640e9095ea3e42f519685845d11286
training/2025-01-15/objects_parts/208_obj9_centered.png,normal_val_loss,good,0,2025-01-15,normal:2025-01-15:208,normal:2025-01-15:208_obj9,908a0808f51d8295a7f007cfd47feb1b652b75a9cbba1f3f55edd348a753f7a5
training/2025-01-29/objects_parts/384_obj20_tile_3284_1162.png,normal_val_loss,good,0,2025-01-29,normal:2025-01-29:384,normal:2025-01-29:384_obj20,df306889f738b9d1c1b1cc6bf6f19f23eee2bcb9ac61fe665ff41d94408bec32
training/2025-01-29/objects_parts/384_obj20_tile_3284_970.png,normal_val_loss,good,0,2025-01-29,normal:2025-01-29:384,normal:2025-01-29:384_obj20,ded67f2c29f2db733637a8b73187f333fd13766279ea8b9de503fee943fe35c1
training/2025-01-29/objects_parts/61_obj1_centered.png,normal_val_loss,good,0,2025-01-29,normal:2025-01-29:61,normal:2025-01-29:61_obj1,bebb036841d6d8aed73510c599bbe0c7189763a0d3d0ccd5fa32863d47cc480d
training/2025-04-02/objects_parts/137_obj5_tile_3165_1717.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:137,normal:2025-04-02:137_obj5,fe562f3349f450a467a6b4667668660570717438626105d3847f655489ebaee9
training/2025-04-02/objects_parts/137_obj5_tile_3357_1525.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:137,normal:2025-04-02:137_obj5,c3021de0e823477a717936dfe72b202e45f5d7bde50f0bc8b7af57c34b5ad4bf
training/2025-04-02/objects_parts/137_obj6_tile_1966_1763.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:137,normal:2025-04-02:137_obj6,6f6c661acb670e90ecc303ea7566f234ea7807e49e04aec400940d0fc4d860e9
training/2025-04-02/objects_parts/137_obj6_tile_1966_2147.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:137,normal:2025-04-02:137_obj6,67c522f30d398a3b630feb9a23e4f82142584ac7006c202da43eb2b70bf91ead
training/2025-04-02/objects_parts/137_obj7_tile_2972_2255.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:137,normal:2025-04-02:137_obj7,d78a9bcb7add13076125c64a3a54a300da91d6e953cf2541e3449d0971e08478
training/2025-04-02/objects_parts/137_obj7_tile_3356_2255.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:137,normal:2025-04-02:137_obj7,16eb3ca8962d98ed0bbe9370834fb6e17f8322693363f295b0ee0502c7f0539b
training/2025-04-02/objects_parts/357_obj5_tile_3164_1510.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:357,normal:2025-04-02:357_obj5,93ff754d8d9e0d08ee78c9745af4c927d1bf77b3b71f09e03ea26413d90daba5
training/2025-04-02/objects_parts/357_obj5_tile_3356_1510.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:357,normal:2025-04-02:357_obj5,e2ea8c7741452db5d351fc8183ce6a264bbfaf701b4c9d3db8e52f356293b63d
training/2025-04-02/objects_parts/357_obj8_centered.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:357,normal:2025-04-02:357_obj8,af20391391fb0ff5fc6134a39b3ce175303c1d26286b7c132d949d41270f801d
training/2025-04-02/objects_parts/457_obj5_tile_3358_1478.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:457,normal:2025-04-02:457_obj5,1582a55ab41939571bf44e35f15f045edeaae847ae8d01dbf6d58dad3548ddc7
training/2025-04-02/objects_parts/457_obj5_tile_3358_1670.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:457,normal:2025-04-02:457_obj5,4c0eff602d442a65e832d9574b850b8497a3ad0d59086924cd400b6cafe5afed
training/2025-04-02/objects_parts/457_obj8_centered.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:457,normal:2025-04-02:457_obj8,d8dee84b6c86d5a46f9b2a154574c895f5f5c44169252a260dd1d177f37cf0d2
training/2025-04-02/objects_parts/459_obj5_tile_3358_1478.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:459,normal:2025-04-02:459_obj5,db830ead605f6f213426d3c28d7e59d3fbb9c8072ad792ba4f84b0d420b3449a
training/2025-04-02/objects_parts/459_obj5_tile_3358_1670.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:459,normal:2025-04-02:459_obj5,16ed626bfa9add8b985ac6a6b279b7a89968189b74d7f98a905917cd888fe6fb
training/2025-04-02/objects_parts/459_obj8_centered.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:459,normal:2025-04-02:459_obj8,3707aad8aa30529ed19c3da9d3c4a7830aaf70bdc64964925ae43b42778d67e7
training/2025-04-02/objects_parts/465_obj5_tile_3359_1476.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:465,normal:2025-04-02:465_obj5,b0a81aaed8991abc7e19a97bec27187a9e90a520304694700752c5fbebab6c42
training/2025-04-02/objects_parts/465_obj5_tile_3359_1668.png,normal_val_loss,good,0,2025-04-02,normal:2025-04-02:465,normal:2025-04-02:465_obj5,e85b58278e30323d4ef96cefb370f777d0200fac74978dd6d595435df2c3991c
